Cord hardness id: 0-1 rubbing,,,,
current_force, target_force, pressed_depth(mm), finger_height(mm), finger_init_height(mm)
31.740854,30,14.850782,26.168751,11.317968
31.24682,30,14.854298,26.172266,11.317968
31.108002,30,14.854298,26.172266,11.317968
31.190329,30,14.854298,26.172266,11.317968
31.241022,30,14.854298,26.172266,11.317968
31.174871,30,14.854298,26.172266,11.317968
30.813787,30,14.854298,26.172266,11.317968
30.225689,30,14.854298,26.172266,11.317968
29.437605,30,14.855078,26.173046,11.317968
28.416943,30,15.114843,26.432812,11.317968
28.416943,30,15.114843,26.432812,11.317968
28.433142,30,15.499609,26.817577,11.317968
28.733141,30,15.655859,26.973827,11.317968
29.061731,30,15.682032,27,11.317968
29.662367,30,15.682032,27,11.317968
30.36281,30,15.682032,27,11.317968
31.216282,30,15.668751,26.986719,11.317968
32.092461,30,15.285938,26.603907,11.317968
32.014023,30,14.851562,26.169531,11.317968
31.48173,30,14.837891,26.155859,11.317968
31.271086,30,14.837891,26.155859,11.317968
31.267513,30,14.837891,26.155859,11.317968
31.271118,30,14.837891,26.155859,11.317968
31.133106,30,14.837891,26.155859,11.317968
30.965775,30,14.837891,26.155859,11.317968
30.601088,30,14.837891,26.155859,11.317968
30.601088,30,14.837891,26.155859,11.317968
29.716177,30,14.8375,26.155468,11.317968
28.788624,30,14.952345,26.270313,11.317968
28.329721,30,15.396484,26.714453,11.317968
28.597105,30,15.629297,26.947266,11.317968
28.957014,30,15.682032,27,11.317968
29.420076,30,15.682032,27,11.317968
30.115496,30,15.681641,26.999609,11.317968
30.980545,30,15.681641,26.999609,11.317968
31.95697,30,15.403126,26.721094,11.317968
32.324825,30,14.93125,26.249218,11.317968
31.722672,30,14.782032,26.1,11.317968
31.295807,30,14.783985,26.101954,11.317968
31.130634,30,14.783985,26.101954,11.317968
31.060904,30,14.783985,26.101954,11.317968
30.969955,30,14.783985,26.101954,11.317968
30.851685,30,14.784376,26.102345,11.317968
30.851685,30,14.784376,26.102345,11.317968
30.471634,30,14.784376,26.102345,11.317968
29.822447,30,14.783985,26.101954,11.317968
28.811831,30,14.874609,26.192577,11.317968
28.285683,30,15.269531,26.5875,11.317968
28.483692,30,15.571486,26.889454,11.317968
28.848579,30,15.699219,27.017187,11.317968
29.227032,30,15.678907,26.996876,11.317968
29.861477,30,15.678907,26.996876,11.317968
30.718113,30,15.631641,26.94961,11.317968
31.687124,30,15.329687,26.647655,11.317968
32.083931,30,14.856251,26.174219,11.317968
31.483854,30,14.754297,26.072266,11.317968
31.143202,30,14.754297,26.072266,11.317968
31.015491,30,14.754297,26.072266,11.317968
30.869371,30,14.754297,26.072266,11.317968
30.846712,30,14.754297,26.072266,11.317968
30.846712,30,14.754297,26.072266,11.317968
30.744036,30,14.754297,26.072266,11.317968
30.498566,30,14.754297,26.072266,11.317968
29.985388,30,14.746094,26.064062,11.317968
28.967297,30,14.810938,26.128906,11.317968
28.41618,30,15.179296,26.497265,11.317968
28.465597,30,15.491796,26.809765,11.317968
28.737581,30,15.617188,26.935156,11.317968
29.046011,30,15.61289,26.930859,11.317968
29.559389,30,15.61289,26.930859,11.317968
30.290464,30,15.610157,26.928125,11.317968
31.212267,30,15.404688,26.722656,11.317968
32.084831,30,14.998829,26.316797,11.317968
31.591692,30,14.759766,26.077734,11.317968
31.310827,30,14.759766,26.077734,11.317968
31.125153,30,14.759766,26.077734,11.317968
30.959846,30,14.759766,26.077734,11.317968
30.959846,30,14.759766,26.077734,11.317968
30.958744,30,14.759766,26.077734,11.317968
30.824287,30,14.759766,26.077734,11.317968
30.672552,30,14.759766,26.077734,11.317968
30.277214,30,14.759766,26.077734,11.317968
29.295807,30,14.760157,26.078125,11.317968
28.555054,30,15.040236,26.358204,11.317968
28.342415,30,15.407032,26.725,11.317968
28.640804,30,15.626953,26.944921,11.317968
29.023691,30,15.655859,26.973827,11.317968
29.375423,30,15.65547,26.973438,11.317968
30.078268,30,15.65547,26.973438,11.317968
31.000397,30,15.65547,26.973438,11.317968
32.019112,30,15.337111,26.655079,11.317968
32.364929,30,14.839453,26.157421,11.317968
31.652714,30,14.726954,26.044922,11.317968
31.253126,30,14.726954,26.044922,11.317968
31.253126,30,14.726954,26.044922,11.317968
31.048813,30,14.726954,26.044922,11.317968
30.903633,30,14.726954,26.044922,11.317968
30.707506,30,14.726954,26.044922,11.317968
30.629185,30,14.726954,26.044922,11.317968
30.28985,30,14.726954,26.044922,11.317968
29.659985,30,14.726954,26.044922,11.317968
28.665554,30,14.87422,26.192188,11.317968
28.264181,30,15.257421,26.57539,11.317968
28.435675,30,15.545313,26.863281,11.317968
28.817451,30,15.689844,27.007812,11.317968
29.140331,30,15.678125,26.996094,11.317968
29.721281,30,15.678125,26.996094,11.317968
30.565517,30,15.678125,26.996094,11.317968
31.616739,30,15.552343,26.870312,11.317968
31.616739,30,15.552343,26.870312,11.317968
32.646244,30,15.032032,26.35,11.317968
31.983957,30,14.703516,26.021484,11.317968
31.391197,30,14.696486,26.014454,11.317968
31.121534,30,14.696486,26.014454,11.317968
30.825062,30,14.696486,26.014454,11.317968
30.740101,30,14.696486,26.014454,11.317968
30.594753,30,14.696486,26.014454,11.317968
30.307924,30,14.696486,26.014454,11.317968
29.861952,30,14.696486,26.014454,11.317968
28.938997,30,14.757032,26.075001,11.317968
28.374294,30,15.164454,26.482422,11.317968
28.430801,30,15.470312,26.78828,11.317968
28.737247,30,15.607813,26.925781,11.317968
28.987148,30,15.599609,26.917578,11.317968
28.987148,30,15.599609,26.917578,11.317968
29.435644,30,15.599609,26.917578,11.317968
30.039196,30,15.599218,26.917187,11.317968
31.137173,30,15.593359,26.911327,11.317968
32.158131,30,15.242188,26.560156,11.317968
32.241447,30,14.753126,26.071095,11.317968
31.579271,30,14.683203,26.001171,11.317968
31.143267,30,14.683203,26.001171,11.317968
30.888134,30,14.683203,26.001171,11.317968
30.713493,30,14.683203,26.001171,11.317968
30.562265,30,14.683203,26.001171,11.317968
30.412224,30,14.683594,26.001562,11.317968
30.03554,30,14.683594,26.001562,11.317968
29.287329,30,14.684376,26.002344,11.317968
28.590233,30,14.967579,26.285547,11.317968
28.590233,30,14.967579,26.285547,11.317968
28.360567,30,15.329687,26.647655,11.317968
28.58791,30,15.58086,26.898829,11.317968
28.852814,30,15.651953,26.969921,11.317968
29.261629,30,15.651953,26.969921,11.317968
29.760941,30,15.651953,26.969921,11.317968
30.814301,30,15.625,26.942968,11.317968
31.92333,30,15.265625,26.583593,11.317968
32.258053,30,14.766798,26.084766,11.317968
31.605659,30,14.66836,25.986328,11.317968
31.181925,30,14.66836,25.986328,11.317968
30.970291,30,14.66836,25.986328,11.317968
30.714104,30,14.66836,25.986328,11.317968
30.541275,30,14.66836,25.986328,11.317968
30.458918,30,14.66836,25.986328,11.317968
30.458918,30,14.66836,25.986328,11.317968
30.067711,30,14.66836,25.986328,11.317968
29.639704,30,14.66836,25.986328,11.317968
28.730141,30,14.854689,26.172657,11.317968
28.426748,30,15.198048,26.516016,11.317968
28.550409,30,15.497656,26.815624,11.317968
28.771484,30,15.669922,26.98789,11.317968
29.170897,30,15.676563,26.994532,11.317968
29.744942,30,15.676563,26.994532,11.317968
30.629045,30,15.676563,26.994532,11.317968
31.565847,30,15.550001,26.86797,11.317968
32.510704,30,15.064844,26.382812,11.317968
32.106289,30,14.688673,26.006641,11.317968
31.464048,30,14.666798,25.984766,11.317968
31.161663,30,14.666798,25.984766,11.317968
31.161663,30,14.666798,25.984766,11.317968
30.806654,30,14.666798,25.984766,11.317968
30.627617,30,14.666798,25.984766,11.317968
30.480261,30,14.666798,25.984766,11.317968
30.163979,30,14.666798,25.984766,11.317968
29.888109,30,14.666798,25.984766,11.317968
29.105112,30,14.700001,26.017969,11.317968
28.531202,30,15.056641,26.374609,11.317968
28.438398,30,15.391798,26.709766,11.317968
28.574497,30,15.636328,26.954296,11.317968
29.027437,30,15.679296,26.997265,11.317968
29.540569,30,15.679296,26.997265,11.317968
30.262293,30,15.679296,26.997265,11.317968
31.24235,30,15.657423,26.975391,11.317968
32.225483,30,15.26211,26.580078,11.317968
32.38456,30,14.750391,26.068359,11.317968
31.666811,30,14.660547,25.978516,11.317968
31.666811,30,14.660547,25.978516,11.317968
31.228409,30,14.660547,25.978516,11.317968
30.954382,30,14.660547,25.978516,11.317968
30.551495,30,14.660156,25.978125,11.317968
30.407467,30,14.660156,25.978125,11.317968
30.31114,30,14.660156,25.978125,11.317968
30.077499,30,14.660156,25.978125,11.317968
29.42885,30,14.660156,25.978125,11.317968
28.626514,30,14.877735,26.195704,11.317968
28.351097,30,15.250782,26.56875,11.317968
28.391853,30,15.553516,26.871485,11.317968
28.918146,30,15.618361,26.936329,11.317968
29.260998,30,15.61797,26.935938,11.317968
29.802113,30,15.61797,26.935938,11.317968
30.721292,30,15.61797,26.935938,11.317968
30.721292,30,15.61797,26.935938,11.317968
31.61327,30,15.445704,26.763672,11.317968
32.541195,30,14.976562,26.294531,11.317968
31.895655,30,14.667969,25.985937,11.317968
31.345573,30,14.667969,25.985937,11.317968
31.026909,30,14.667969,25.985937,11.317968
30.627985,30,14.667969,25.985937,11.317968
30.52557,30,14.667969,25.985937,11.317968
30.483637,30,14.667969,25.985937,11.317968
30.23772,30,14.667969,25.985937,11.317968
29.743052,30,14.667969,25.985937,11.317968
28.615681,30,14.844923,26.162891,11.317968
28.529613,30,15.192968,26.510937,11.317968
28.583128,30,15.455078,26.773046,11.317968
28.90111,30,15.609375,26.927343,11.317968
29.090284,30,15.598829,26.916798,11.317968
29.237379,30,15.598438,26.916407,11.317968
29.237379,30,15.598438,26.916407,11.317968
30.129387,30,15.598438,26.916407,11.317968
30.893869,30,15.520313,26.838282,11.317968
32.097992,30,15.116796,26.434765,11.317968
32.047321,30,14.665236,25.983204,11.317968
31.425627,30,14.641016,25.958984,11.317968
31.046209,30,14.641016,25.958984,11.317968
30.555218,30,14.641016,25.958984,11.317968
30.447302,30,14.678125,25.996094,11.317968
30.516041,30,14.819141,26.13711,11.317968
30.646299,30,14.988672,26.306641,11.317968
30.893042,30,14.991016,26.308985,11.317968
30.33444,30,14.991016,26.308985,11.317968
29.542299,30,14.991407,26.309376,11.317968
28.75301,30,15.219141,26.537109,11.317968
28.774599,30,15.528126,26.846094,11.317968
28.774599,30,15.528126,26.846094,11.317968
28.992081,30,15.586329,26.904297,11.317968
29.091078,30,15.586329,26.904297,11.317968
29.684479,30,15.585938,26.903906,11.317968
30.603313,30,15.583204,26.901173,11.317968
31.689016,30,15.306641,26.624609,11.317968
32.294693,30,14.770313,26.088282,11.317968
31.586493,30,14.630859,25.948828,11.317968
31.132498,30,14.630859,25.948828,11.317968
30.729599,30,14.630859,25.948828,11.317968
30.550152,30,14.630859,25.948828,11.317968
30.453037,30,14.637501,25.955469,11.317968
30.356047,30,14.639845,25.957813,11.317968
30.179815,30,14.640234,25.958202,11.317968
29.376015,30,14.634375,25.952343,11.317968
28.724354,30,14.915625,26.233593,11.317968
28.724354,30,14.915625,26.233593,11.317968
28.534603,30,15.219923,26.537891,11.317968
28.589453,30,15.507812,26.825781,11.317968
28.91708,30,15.597265,26.915234,11.317968
28.900396,30,15.598047,26.916016,11.317968
29.450153,30,15.594532,26.9125,11.317968
30.319595,30,15.594532,26.9125,11.317968
31.381351,30,15.442579,26.760548,11.317968
32.397285,30,14.962111,26.280079,11.317968
31.822056,30,14.655859,25.973827,11.317968
31.340359,30,14.65547,25.973438,11.317968
31.012465,30,14.65547,25.973438,11.317968
30.764383,30,14.65547,25.973438,11.317968
30.570845,30,14.65547,25.973438,11.317968
30.288279,30,14.65547,25.973438,11.317968
30.231743,30,14.65547,25.973438,11.317968
29.872927,30,14.65547,25.973438,11.317968
29.872927,30,14.65547,25.973438,11.317968
28.994644,30,14.694532,26.012501,11.317968
28.488478,30,15.058203,26.376171,11.317968
28.409134,30,15.395313,26.713282,11.317968
28.732162,30,15.598829,26.916798,11.317968
28.727623,30,15.764845,27.082813,11.317968
29.486803,30,15.785938,27.103907,11.317968
30.324783,30,15.785938,27.103907,11.317968
31.351574,30,15.749609,27.067577,11.317968
32.603333,30,15.221485,26.539454,11.317968
32.433887,30,14.70664,26.024609,11.317968
31.676329,30,14.657812,25.97578,11.317968
31.229288,30,14.657812,25.97578,11.317968
30.933916,30,14.657812,25.97578,11.317968
30.666023,30,14.657812,25.97578,11.317968
30.340374,30,14.657812,25.97578,11.317968
30.356083,30,14.657812,25.97578,11.317968
30.356083,30,14.657812,25.97578,11.317968
30.093721,30,14.657812,25.97578,11.317968
29.507889,30,14.658203,25.976171,11.317968
28.670179,30,14.903906,26.221874,11.317968
28.2384,30,15.303907,26.621876,11.317968
28.62192,30,15.537891,26.85586,11.317968
28.904608,30,15.571095,26.889063,11.317968
29.19973,30,15.564844,26.882812,11.317968
29.644833,30,15.564453,26.882421,11.317968
30.374903,30,15.564062,26.88203,11.317968
31.477373,30,15.519922,26.837891,11.317968
32.232227,30,15.082813,26.400782,11.317968
32.113842,30,14.693359,26.011328,11.317968
31.385338,30,14.659376,25.977345,11.317968
30.941566,30,14.659376,25.977345,11.317968
30.71137,30,14.659376,25.977345,11.317968
30.71137,30,14.659376,25.977345,11.317968
30.319101,30,14.659376,25.977345,11.317968
30.337051,30,14.659376,25.977345,11.317968
30.198027,30,14.659376,25.977345,11.317968
29.72871,30,14.659376,25.977345,11.317968
28.842966,30,14.752735,26.070704,11.317968
28.260246,30,15.185938,26.503906,11.317968
28.481445,30,15.453125,26.771093,11.317968
28.826279,30,15.550001,26.86797,11.317968
29.02034,30,15.550001,26.86797,11.317968
29.339384,30,15.550001,26.86797,11.317968
29.787605,30,15.550001,26.86797,11.317968
30.7383,30,15.550001,26.86797,11.317968
31.804327,30,15.346094,26.664062,11.317968
32.382069,30,14.830469,26.148438,11.317968
31.584274,30,14.665236,25.983204,11.317968
30.853823,30,14.665236,25.983204,11.317968
30.853823,30,14.665236,25.983204,11.317968
30.660158,30,14.665236,25.983204,11.317968
30.181589,30,14.665236,25.983204,11.317968
30.368162,30,14.665236,25.983204,11.317968
30.370857,30,14.665236,25.983204,11.317968
30.016705,30,14.665236,25.983204,11.317968
29.259464,30,14.66836,25.986328,11.317968
28.385637,30,15.05039,26.368359,11.317968
28.467365,30,15.359766,26.677734,11.317968
28.750074,30,15.552734,26.870703,11.317968
28.956095,30,15.586329,26.904297,11.317968
29.201944,30,15.586329,26.904297,11.317968
29.449749,30,15.586329,26.904297,11.317968
30.341545,30,15.583593,26.901562,11.317968
31.457621,30,15.320312,26.638281,11.317968
32.207203,30,14.859766,26.177734,11.317968
32.207203,30,14.859766,26.177734,11.317968
31.491705,30,14.658203,25.976171,11.317968
30.86735,30,14.658203,25.976171,11.317968
30.572926,30,14.658203,25.976171,11.317968
30.425606,30,14.649611,25.967579,11.317968
30.386749,30,14.643751,25.96172,11.317968
30.329891,30,14.64336,25.961329,11.317968
29.838009,30,14.642969,25.960938,11.317968
29.471525,30,14.64336,25.961329,11.317968
28.63464,30,14.859766,26.177734,11.317968
28.429459,30,15.192188,26.510157,11.317968
28.531393,30,15.482813,26.800781,11.317968
28.774893,30,15.641798,26.959766,11.317968
29.110149,30,15.679296,26.997265,11.317968
29.210962,30,15.679296,26.997265,11.317968
30.188196,30,15.679296,26.997265,11.317968
31.176353,30,15.67539,26.993359,11.317968
31.176353,30,15.67539,26.993359,11.317968
32.183159,30,15.278906,26.596874,11.317968
32.356102,30,14.782812,26.10078,11.317968
31.453157,30,14.719923,26.037891,11.317968
31.007975,30,14.719923,26.037891,11.317968
30.832863,30,14.719923,26.037891,11.317968
30.729631,30,14.719923,26.037891,11.317968
30.716713,30,14.719923,26.037891,11.317968
30.330389,30,14.719923,26.037891,11.317968
30.026018,30,14.719923,26.037891,11.317968
29.243107,30,14.728516,26.046484,11.317968
28.644781,30,15.042189,26.360157,11.317968
28.470711,30,15.367579,26.685547,11.317968
28.521069,30,15.640234,26.958202,11.317968
29.022211,30,15.679688,26.997656,11.317968
29.491167,30,15.679688,26.997656,11.317968
30.208658,30,15.679688,26.997656,11.317968
30.208658,30,15.679688,26.997656,11.317968
31.077969,30,15.535156,26.853125,11.317968
32.005753,30,15.1625,26.480469,11.317968
31.991972,30,14.728125,26.046093,11.317968
31.251163,30,14.700001,26.017969,11.317968
30.851553,30,14.700001,26.017969,11.317968
30.691437,30,14.700001,26.017969,11.317968
30.568045,30,14.700001,26.017969,11.317968
30.639566,30,14.700001,26.017969,11.317968
30.305244,30,14.700392,26.01836,11.317968
30.145788,30,14.707031,26.025,11.317968
29.632448,30,14.69961,26.017578,11.317968
28.811079,30,14.905079,26.223047,11.317968
28.486431,30,15.258595,26.576563,11.317968
28.457998,30,15.573439,26.891407,11.317968
28.957092,30,15.630079,26.948048,11.317968
29.336809,30,15.625782,26.94375,11.317968
29.336809,30,15.625782,26.94375,11.317968
29.880224,30,15.625782,26.94375,11.317968
30.627827,30,15.625391,26.943359,11.317968
31.432442,30,15.555079,26.873047,11.317968
32.266998,30,15.156641,26.474609,11.317968
31.997942,30,14.738281,26.05625,11.317968
31.357349,30,14.715626,26.033594,11.317968
30.933229,30,14.715626,26.033594,11.317968
30.44013,30,14.715626,26.033594,11.317968
30.605881,30,14.765234,26.083202,11.317968
30.432459,30,14.916407,26.234375,11.317968
30.828245,30,15.008595,26.326563,11.317968
30.848808,30,14.991796,26.309765,11.317968
30.11606,30,14.991796,26.309765,11.317968
29.320141,30,14.996876,26.314844,11.317968
28.437389,30,15.410547,26.728516,11.317968
28.437389,30,15.410547,26.728516,11.317968
28.841246,30,15.549219,26.867188,11.317968
29.115465,30,15.549219,26.867188,11.317968
29.447662,30,15.549219,26.867188,11.317968
30.106003,30,15.549219,26.867188,11.317968
30.69252,30,15.549219,26.867188,11.317968
31.585546,30,15.378515,26.696484,11.317968
32.261814,30,14.989063,26.307032,11.317968
31.690908,30,14.787109,26.105078,11.317968
31.239769,30,14.787109,26.105078,11.317968
30.79707,30,14.787109,26.105078,11.317968
30.84679,30,14.787109,26.105078,11.317968
31.003616,30,14.787109,26.105078,11.317968
30.986351,30,14.787109,26.105078,11.317968
30.565605,30,14.787109,26.105078,11.317968
29.595493,30,14.787109,26.105078,11.317968
28.893679,30,14.99297,26.310938,11.317968
28.893679,30,14.99297,26.310938,11.317968
28.524906,30,15.313282,26.63125,11.317968
28.759539,30,15.542189,26.860157,11.317968
28.98959,30,15.63711,26.955078,11.317968
29.260681,30,15.615625,26.933594,11.317968
29.827627,30,15.615625,26.933594,11.317968
30.408302,30,15.615234,26.933203,11.317968
31.335299,30,15.585546,26.903515,11.317968
32.157101,30,15.188282,26.50625,11.317968
32.020828,30,14.789062,26.107031,11.317968
31.423174,30,14.780859,26.098827,11.317968
30.890778,30,14.780859,26.098827,11.317968
30.852875,30,14.780859,26.098827,11.317968
31.006237,30,14.780859,26.098827,11.317968
30.999416,30,14.78125,26.099218,11.317968
30.676033,30,14.78125,26.099218,11.317968
30.676033,30,14.78125,26.099218,11.317968
29.905266,30,14.787891,26.10586,11.317968
29.122044,30,14.993361,26.311329,11.317968
28.873833,30,15.266407,26.584375,11.317968
28.865919,30,15.500391,26.818359,11.317968
28.918648,30,15.485548,26.803516,11.317968
28.713457,30,15.601171,26.91914,11.317968
29.202604,30,15.718359,27.036327,11.317968
30.006325,30,15.712111,27.030079,11.317968
30.947218,30,15.550001,26.86797,11.317968
31.778994,30,15.194141,26.51211,11.317968
31.926353,30,14.78047,26.098438,11.317968
31.342051,30,14.71797,26.035938,11.317968
30.680717,30,14.71797,26.035938,11.317968
30.56637,30,14.71797,26.035938,11.317968
30.65167,30,14.716406,26.034374,11.317968
30.696636,30,14.716406,26.034374,11.317968
30.696636,30,14.716406,26.034374,11.317968
30.540752,30,14.716406,26.034374,11.317968
29.890627,30,14.716406,26.034374,11.317968
29.063993,30,14.741016,26.058985,11.317968
28.61475,30,15.058985,26.376953,11.317968
28.506496,30,15.403906,26.721874,11.317968
28.736265,30,15.513281,26.831249,11.317968
28.622431,30,15.607813,26.925781,11.317968
29.017954,30,15.753906,27.071875,11.317968
29.833584,30,15.744532,27.0625,11.317968
30.712503,30,15.744532,27.0625,11.317968
31.689405,30,15.557032,26.875,11.317968
32.281963,30,15.14336,26.461329,11.317968
32.03072,30,14.760157,26.078125,11.317968
31.292084,30,14.74922,26.067188,11.317968
30.935654,30,14.74922,26.067188,11.317968
30.794052,30,14.74922,26.067188,11.317968
30.794052,30,14.74922,26.067188,11.317968
30.58094,30,14.74922,26.067188,11.317968
30.703371,30,14.74922,26.067188,11.317968
30.209345,30,14.74922,26.067188,11.317968
29.729816,30,14.74922,26.067188,11.317968
28.880466,30,14.900391,26.218359,11.317968
28.447674,30,15.251953,26.569921,11.317968
28.640131,30,15.532032,26.85,11.317968
28.678343,30,15.726171,27.04414,11.317968
29.276642,30,15.786718,27.104687,11.317968
29.978668,30,15.786718,27.104687,11.317968
30.834539,30,15.786718,27.104687,11.317968
31.788679,30,15.600391,26.91836,11.317968
32.554878,30,15.100782,26.418751,11.317968
32.046787,30,14.755859,26.073828,11.317968
31.40976,30,14.753515,26.071484,11.317968
31.017355,30,14.753515,26.071484,11.317968
31.017355,30,14.753515,26.071484,11.317968
30.766478,30,14.753515,26.071484,11.317968
30.628885,30,14.753515,26.071484,11.317968
30.730892,30,14.753515,26.071484,11.317968
30.598873,30,14.753515,26.071484,11.317968
30.188396,30,14.753515,26.071484,11.317968
29.187799,30,14.760548,26.078516,11.317968
28.357742,30,15.136719,26.454687,11.317968
28.540237,30,15.447266,26.765234,11.317968
28.697931,30,15.603907,26.921875,11.317968
29.058872,30,15.682423,27.000391,11.317968
29.549259,30,15.682423,27.000391,11.317968
30.223822,30,15.682423,27.000391,11.317968
31.101725,30,15.680079,26.998047,11.317968
31.817493,30,15.365625,26.683594,11.317968
32.411373,30,14.921484,26.239452,11.317968
31.659525,30,14.75,26.067968,11.317968
31.659525,30,14.75,26.067968,11.317968
31.114515,30,14.75,26.067968,11.317968
30.881844,30,14.75,26.067968,11.317968
30.64348,30,14.75,26.067968,11.317968
30.752663,30,14.75,26.067968,11.317968
30.764013,30,14.75,26.067968,11.317968
30.415688,30,14.75,26.067968,11.317968
29.570734,30,14.744923,26.062891,11.317968
28.591459,30,14.968359,26.286327,11.317968
28.370396,30,15.358984,26.676952,11.317968
28.660557,30,15.587891,26.905859,11.317968
28.929216,30,15.609375,26.927343,11.317968
29.155073,30,15.609375,26.927343,11.317968
29.509716,30,15.609375,26.927343,11.317968
30.346886,30,15.609375,26.927343,11.317968
31.380262,30,15.554296,26.872265,11.317968
32.150276,30,15.175001,26.49297,11.317968
32.150276,30,15.175001,26.49297,11.317968
32.015373,30,14.758595,26.076563,11.317968
31.34351,30,14.748438,26.066406,11.317968
30.995506,30,14.748438,26.066406,11.317968
30.625153,30,14.748438,26.066406,11.317968
30.758108,30,14.748438,26.066406,11.317968
30.79944,30,14.748438,26.066406,11.317968
30.494335,30,14.748438,26.066406,11.317968
29.913794,30,14.745314,26.063282,11.317968
28.790247,30,14.885939,26.203907,11.317968
28.425606,30,15.234375,26.552343,11.317968
28.604868,30,15.515234,26.833202,11.317968
28.853794,30,15.582422,26.900391,11.317968
29.02557,30,15.582422,26.900391,11.317968
29.235331,30,15.582422,26.900391,11.317968
30.026651,30,15.582422,26.900391,11.317968
30.922697,30,15.408985,26.726954,11.317968
30.922697,30,15.408985,26.726954,11.317968
31.860373,30,15.035547,26.353516,11.317968
31.578161,30,14.70664,26.024609,11.317968
30.96287,30,14.689844,26.007812,11.317968
30.622135,30,14.689844,26.007812,11.317968
30.418331,30,14.689844,26.007812,11.317968
30.495464,30,14.689844,26.007812,11.317968
30.537739,30,14.689844,26.007812,11.317968
30.228498,30,14.689844,26.007812,11.317968
29.814016,30,14.689844,26.007812,11.317968
28.716703,30,14.81172,26.129688,11.317968
28.527922,30,15.173048,26.491016,11.317968
28.557777,30,15.441797,26.759766,11.317968
28.816854,30,15.624609,26.942577,11.317968
29.022924,30,15.610548,26.928516,11.317968
29.14465,30,15.610548,26.928516,11.317968
29.14465,30,15.610548,26.928516,11.317968
29.752468,30,15.610548,26.928516,11.317968
30.641396,30,15.610548,26.928516,11.317968
31.610466,30,15.46172,26.779688,11.317968
32.371994,30,15.015625,26.333593,11.317968
31.747223,30,14.728907,26.046875,11.317968
31.138494,30,14.728907,26.046875,11.317968
30.83947,30,14.728907,26.046875,11.317968
30.773149,30,14.728907,26.046875,11.317968
30.717548,30,14.728907,26.046875,11.317968
30.56576,30,14.728907,26.046875,11.317968
30.288521,30,14.73711,26.055079,11.317968
29.595169,30,14.732813,26.050781,11.317968
28.780657,30,14.926954,26.244923,11.317968
28.44412,30,15.301954,26.619923,11.317968
28.523348,30,15.578516,26.896484,11.317968
28.923454,30,15.654688,26.972656,11.317968
28.923454,30,15.654688,26.972656,11.317968
29.025938,30,15.654297,26.972265,11.317968
29.586943,30,15.654297,26.972265,11.317968
30.378866,30,15.646875,26.964844,11.317968
31.310125,30,15.410547,26.728516,11.317968
32.155071,30,14.998438,26.316406,11.317968
31.617876,30,14.729298,26.047266,11.317968
31.144211,30,14.729298,26.047266,11.317968
30.842392,30,14.729298,26.047266,11.317968
30.632917,30,14.729298,26.047266,11.317968
30.631807,30,14.729298,26.047266,11.317968
30.532818,30,14.729298,26.047266,11.317968
30.341003,30,14.739063,26.057032,11.317968
29.887573,30,14.739843,26.057812,11.317968
28.907976,30,14.828125,26.146093,11.317968
28.476757,30,15.193359,26.511328,11.317968
28.483086,30,15.521093,26.839062,11.317968
28.483086,30,15.521093,26.839062,11.317968
28.798246,30,15.667969,26.985937,11.317968
29.036148,30,15.683203,27.001171,11.317968
29.433489,30,15.683203,27.001171,11.317968
30.117666,30,15.683203,27.001171,11.317968
30.869371,30,15.582031,26.9,11.317968
31.901751,30,15.219923,26.537891,11.317968
32.012913,30,14.797266,26.115234,11.317968
31.448675,30,14.747267,26.065235,11.317968
31.07979,30,14.747267,26.065235,11.317968
30.802423,30,14.747267,26.065235,11.317968
30.787886,30,14.747267,26.065235,11.317968
30.678888,30,14.747267,26.065235,11.317968
30.499302,30,14.747267,26.065235,11.317968
30.107414,30,14.744141,26.062109,11.317968
29.27017,30,14.745703,26.063671,11.317968
29.27017,30,14.745703,26.063671,11.317968
28.547073,30,15.085938,26.403906,11.317968
28.402298,30,15.435156,26.753124,11.317968
28.737768,30,15.636328,26.954296,11.317968
28.924976,30,15.609375,26.927343,11.317968
29.181326,30,15.609375,26.927343,11.317968
29.689348,30,15.609375,26.927343,11.317968
30.48354,30,15.575392,26.89336,11.317968
31.469101,30,15.333204,26.651173,11.317968
32.099388,30,14.907423,26.225391,11.317968
31.4671,30,14.747267,26.065235,11.317968
31.054966,30,14.747267,26.065235,11.317968
30.686934,30,14.747267,26.065235,11.317968
30.6022,30,14.747267,26.065235,11.317968
30.63294,30,14.747267,26.065235,11.317968
30.593147,30,14.747267,26.065235,11.317968
30.277523,30,14.747267,26.065235,11.317968
30.277523,30,14.747267,26.065235,11.317968
29.643345,30,14.747267,26.065235,11.317968
28.729176,30,14.896875,26.214844,11.317968
28.386179,30,15.30547,26.623438,11.317968
28.573339,30,15.542189,26.860157,11.317968
28.843254,30,15.694532,27.012501,11.317968
29.09166,30,15.758986,27.076954,11.317968
29.625111,30,15.750782,27.06875,11.317968
30.350843,30,15.750782,27.06875,11.317968
31.344469,30,15.703516,27.021484,11.317968
32.210072,30,15.289845,26.607813,11.317968
32.238544,30,14.817579,26.135548,11.317968
31.485014,30,14.752344,26.070312,11.317968
30.95845,30,14.752344,26.070312,11.317968
30.632353,30,14.752344,26.070312,11.317968
30.633724,30,14.752344,26.070312,11.317968
30.637882,30,14.752344,26.070312,11.317968
