Cord hardness id: 0-1 rubbing,,,,
current_force, target_force, pressed_depth(mm), finger_height(mm), finger_init_height(mm)
27.550077,30,13.231641,24.517578,11.285937
26.184589,30,14.182422,25.468359,11.285937
26.225979,30,14.959765,26.245703,11.285937
27.26198,30,15.358985,26.644922,11.285937
28.390284,30,15.425782,26.71172,11.285937
29.434864,30,15.425391,26.711329,11.285937
30.372288,30,15.425391,26.711329,11.285937
30.372288,30,15.425391,26.711329,11.285937
31.722668,30,15.342187,26.628124,11.285937
32.772202,30,14.745704,26.031641,11.285937
33.343922,30,14.192969,25.478907,11.285937
34.842724,30,13.332421,24.618359,11.285937
35.168854,30,12.250001,23.535938,11.285937
32.736298,30,11.946094,23.232031,11.285937
30.829773,30,12.002343,23.28828,11.285937
30.04307,30,12.223046,23.508984,11.285937
29.970684,30,12.450782,23.736719,11.285937
29.862566,30,12.65586,23.941797,11.285937
28.471165,30,13.021485,24.307423,11.285937
26.747597,30,13.831641,25.117579,11.285937
26.202093,30,14.752343,26.03828,11.285937
26.891386,30,15.254296,26.540234,11.285937
28.005569,30,15.437501,26.723438,11.285937
28.993998,30,15.426562,26.7125,11.285937
28.993998,30,15.426562,26.7125,11.285937
29.938688,30,15.426562,26.7125,11.285937
31.100332,30,15.426171,26.712109,11.285937
32.546402,30,14.996484,26.282421,11.285937
32.994598,30,14.422265,25.708202,11.285937
34.327915,30,13.68086,24.966797,11.285937
35.384842,30,12.669532,23.955469,11.285937
33.618469,30,11.948047,23.233984,11.285937
31.408178,30,11.988282,23.27422,11.285937
30.187321,30,12.258594,23.544531,11.285937
30.138893,30,12.599219,23.885157,11.285937
30.894344,30,12.896094,24.182032,11.285937
30.051741,30,12.884376,24.170313,11.285937
27.433197,30,13.298047,24.583984,11.285937
26.070923,30,14.362109,25.648046,11.285937
26.408094,30,15.104688,26.390625,11.285937
27.458475,30,15.41289,26.698828,11.285937
27.458475,30,15.41289,26.698828,11.285937
28.627163,30,15.43086,26.716797,11.285937
29.533958,30,15.43086,26.716797,11.285937
30.662968,30,15.420703,26.70664,11.285937
32.037338,30,15.039453,26.32539,11.285937
32.460564,30,14.556642,25.842579,11.285937
33.314346,30,14.072656,25.358593,11.285937
34.957203,30,13.140626,24.426563,11.285937
34.68153,30,12.102735,23.388672,11.285937
32.347919,30,11.930469,23.216406,11.285937
30.556309,30,12.088672,23.374609,11.285937
30.048672,30,12.426562,23.7125,11.285937
30.444853,30,12.749219,24.035156,11.285937
30.629749,30,12.915235,24.201172,11.285937
28.611515,30,13.028516,24.314453,11.285937
26.539106,30,14.032813,25.31875,11.285937
26.331556,30,14.87461,26.160547,11.285937
26.331556,30,14.87461,26.160547,11.285937
27.108902,30,15.339454,26.625391,11.285937
28.221272,30,15.428515,26.714453,11.285937
29.218992,30,15.428515,26.714453,11.285937
30.17804,30,15.426171,26.712109,11.285937
31.533365,30,15.159375,26.445312,11.285937
32.156696,30,14.72539,26.011328,11.285937
32.760029,30,14.282422,25.568359,11.285937
34.162895,30,13.551953,24.837891,11.285937
35.251286,30,12.403907,23.689844,11.285937
33.256359,30,11.928124,23.214062,11.285937
31.157316,30,12.035157,23.321095,11.285937
30.142229,30,12.290626,23.576563,11.285937
30.14719,30,12.617578,23.903515,11.285937
30.781487,30,12.94336,24.229298,11.285937
29.776518,30,12.923438,24.209375,11.285937
27.22197,30,13.495313,24.78125,11.285937
27.22197,30,13.495313,24.78125,11.285937
26.13364,30,14.55586,25.841797,11.285937
26.562817,30,15.191796,26.477734,11.285937
27.752802,30,15.445703,26.73164,11.285937
28.821163,30,15.428515,26.714453,11.285937
29.750975,30,15.428515,26.714453,11.285937
30.984165,30,15.303124,26.589062,11.285937
31.881544,30,14.871484,26.157421,11.285937
32.394169,30,14.476563,25.762501,11.285937
33.568474,30,13.875001,25.160938,11.285937
35.134705,30,12.884376,24.170313,11.285937
34.229523,30,11.941407,23.227345,11.285937
31.685814,30,11.908984,23.194921,11.285937
30.175417,30,12.212892,23.498829,11.285937
29.877497,30,12.45625,23.742188,11.285937
30.014879,30,12.448829,23.734766,11.285937
29.108538,30,12.453126,23.739063,11.285937
29.108538,30,12.453126,23.739063,11.285937
26.835411,30,13.126563,24.4125,11.285937
25.707609,30,14.162499,25.448437,11.285937
25.947849,30,15.000781,26.286718,11.285937
27.101875,30,15.385547,26.671484,11.285937
28.414948,30,15.426171,26.712109,11.285937
29.325361,30,15.425782,26.71172,11.285937
30.351049,30,15.425,26.710938,11.285937
31.653097,30,15.18086,26.466797,11.285937
32.391678,30,14.661328,25.947266,11.285937
33.123215,30,14.18086,25.466797,11.285937
34.666229,30,13.319531,24.605469,11.285937
35.264538,30,12.182031,23.467968,11.285937
32.477226,30,11.858203,23.14414,11.285937
30.567047,30,12.061719,23.347656,11.285937
29.829473,30,12.43711,23.723047,11.285937
29.829473,30,12.43711,23.723047,11.285937
30.131245,30,12.489062,23.775,11.285937
29.834644,30,12.48047,23.766407,11.285937
27.834873,30,12.758985,24.044922,11.285937
26.112926,30,13.801562,25.0875,11.285937
25.798525,30,14.698047,25.983984,11.285937
26.657238,30,15.264062,26.549999,11.285937
27.905123,30,15.383985,26.669922,11.285937
28.889391,30,15.383985,26.669922,11.285937
29.743206,30,15.383985,26.669922,11.285937
30.941584,30,15.273047,26.558985,11.285937
31.985346,30,14.832032,26.11797,11.285937
32.83279,30,14.286719,25.572657,11.285937
33.805614,30,13.690625,24.976562,11.285937
35.238964,30,12.625001,23.910938,11.285937
33.521492,30,11.936719,23.222656,11.285937
31.292599,30,11.979297,23.265234,11.285937
31.292599,30,11.979297,23.265234,11.285937
30.302172,30,12.207421,23.493359,11.285937
29.836975,30,12.376563,23.6625,11.285937
29.968376,30,12.539453,23.82539,11.285937
28.900455,30,12.770703,24.056641,11.285937
27.134037,30,13.460547,24.746485,11.285937
26.082855,30,14.441796,25.727734,11.285937
26.417374,30,15.139062,26.424999,11.285937
27.627905,30,15.406251,26.692188,11.285937
28.606874,30,15.385547,26.671484,11.285937
29.455086,30,15.385547,26.671484,11.285937
30.472744,30,15.385156,26.671093,11.285937
31.868341,30,15.092187,26.378124,11.285937
32.735161,30,14.49336,25.779297,11.285937
33.375401,30,13.980859,25.266796,11.285937
34.951015,30,13.114062,24.4,11.285937
34.446102,30,12.052735,23.338673,11.285937
34.446102,30,12.052735,23.338673,11.285937
32.063271,30,11.928124,23.214062,11.285937
30.530375,30,12.124219,23.410156,11.285937
29.870386,30,12.427735,23.713673,11.285937
30.454342,30,12.78086,24.066797,11.285937
30.61516,30,12.914063,24.200001,11.285937
28.502748,30,13.067187,24.353125,11.285937
26.713602,30,13.984376,25.270313,11.285937
26.215181,30,14.85625,26.142187,11.285937
27.123838,30,15.339845,26.625782,11.285937
28.192694,30,15.385938,26.671875,11.285937
29.035805,30,15.385938,26.671875,11.285937
29.997023,30,15.385938,26.671875,11.285937
31.254333,30,15.278516,26.564453,11.285937
32.502377,30,14.677344,25.963282,11.285937
32.92131,30,14.235547,25.521484,11.285937
32.92131,30,14.235547,25.521484,11.285937
34.308578,30,13.475781,24.761719,11.285937
35.246895,30,12.392579,23.678516,11.285937
32.899437,30,11.924218,23.210155,11.285937
31.104239,30,11.991406,23.277344,11.285937
30.063803,30,12.250781,23.536718,11.285937
30.005753,30,12.584374,23.870312,11.285937
30.628733,30,12.940625,24.226562,11.285937
29.577787,30,12.925782,24.21172,11.285937
27.058193,30,13.465625,24.751562,11.285937
25.920969,30,14.487109,25.773046,11.285937
26.489374,30,15.192187,26.478125,11.285937
27.652985,30,15.433984,26.719921,11.285937
28.763559,30,15.425782,26.71172,11.285937
29.722672,30,15.425391,26.711329,11.285937
30.863073,30,15.337501,26.623438,11.285937
31.998983,30,14.891797,26.177734,11.285937
31.998983,30,14.891797,26.177734,11.285937
32.561626,30,14.408204,25.694141,11.285937
33.686073,30,13.820703,25.10664,11.285937
35.254131,30,12.757813,24.043751,11.285937
33.917904,30,11.957812,23.24375,11.285937
31.775051,30,11.929297,23.215235,11.285937
30.418505,30,12.141015,23.426952,11.285937
29.918127,30,12.432813,23.71875,11.285937
30.364079,30,12.716798,24.002735,11.285937
30.111248,30,13.004687,24.290625,11.285937
28.513132,30,13.401172,24.687109,11.285937
26.815063,30,14.258594,25.544531,11.285937
26.606297,30,15.021485,26.307423,11.285937
27.524521,30,15.408593,26.69453,11.285937
28.605013,30,15.437501,26.723438,11.285937
29.500689,30,15.43711,26.723047,11.285937
30.474535,30,15.435937,26.721874,11.285937
30.474535,30,15.435937,26.721874,11.285937
31.839962,30,15.189843,26.47578,11.285937
32.579208,30,14.650001,25.935938,11.285937
33.366486,30,14.101563,25.387501,11.285937
34.824097,30,13.217578,24.503515,11.285937
34.923534,30,12.156251,23.442188,11.285937
32.522015,30,11.909766,23.195704,11.285937
30.671427,30,12.090234,23.376171,11.285937
29.937092,30,12.277345,23.563282,11.285937
29.881718,30,12.417579,23.703516,11.285937
29.419857,30,12.44414,23.730078,11.285937
27.746016,30,12.860156,24.146093,11.285937
26.157963,30,13.754687,25.040625,11.285937
25.780243,30,14.711328,25.997265,11.285937
26.659246,30,15.258203,26.54414,11.285937
27.939917,30,15.424218,26.710155,11.285937
28.963427,30,15.424218,26.710155,11.285937
28.963427,30,15.424218,26.710155,11.285937
29.934387,30,15.424218,26.710155,11.285937
31.106874,30,15.291797,26.577734,11.285937
32.171524,30,14.790626,26.076563,11.285937
32.811214,30,14.31289,25.598827,11.285937
34.063812,30,13.585547,24.871485,11.285937
35.36544,30,12.566407,23.852345,11.285937
33.399765,30,11.91211,23.198048,11.285937
31.29685,30,11.939843,23.22578,11.285937
30.200607,30,12.146874,23.432812,11.285937
29.919472,30,12.235156,23.521093,11.285937
29.599079,30,12.229688,23.515625,11.285937
28.114151,30,12.555078,23.841015,11.285937
26.502827,30,13.402345,24.688282,11.285937
25.741053,30,14.35039,25.636328,11.285937
26.175179,30,15.080859,26.366796,11.285937
27.281685,30,15.382813,26.668751,11.285937
27.281685,30,15.382813,26.668751,11.285937
28.562342,30,15.425,26.710938,11.285937
29.48797,30,15.425,26.710938,11.285937
30.619652,30,15.422265,26.708202,11.285937
32.011353,30,15.054297,26.340235,11.285937
32.682362,30,14.494142,25.780079,11.285937
33.550198,30,13.931642,25.217579,11.285937
35.171558,30,12.990624,24.276562,11.285937
34.450157,30,12.014844,23.300781,11.285937
31.951441,30,11.903125,23.189062,11.285937
30.444639,30,12.041017,23.326954,11.285937
29.793127,30,12.414453,23.70039,11.285937
30.133396,30,12.453906,23.739843,11.285937
29.346762,30,12.452735,23.738672,11.285937
27.305824,30,12.936328,24.222265,11.285937
25.900135,30,13.994531,25.280468,11.285937
25.838993,30,14.841016,26.126953,11.285937
25.838993,30,14.841016,26.126953,11.285937
26.861835,30,15.296485,26.582422,11.285937
28.126785,30,15.425,26.710938,11.285937
29.186155,30,15.425391,26.711329,11.285937
30.220451,30,15.425,26.710938,11.285937
31.498518,30,15.238671,26.524609,11.285937
32.494743,30,14.719922,26.005859,11.285937
33.166489,30,14.179297,25.465235,11.285937
34.465069,30,13.408593,24.69453,11.285937
35.148716,30,12.28086,23.566797,11.285937
32.820507,30,11.888673,23.17461,11.285937
30.787159,30,12.007031,23.292969,11.285937
29.884628,30,12.284766,23.570704,11.285937
29.908278,30,12.430078,23.716015,11.285937
29.669571,30,12.426562,23.7125,11.285937
28.02294,30,12.714063,24,11.285937
26.38694,30,13.601172,24.88711,11.285937
26.38694,30,13.601172,24.88711,11.285937
25.765688,30,14.58711,25.873047,11.285937
26.458164,30,15.164844,26.450781,11.285937
27.679281,30,15.411328,26.697266,11.285937
28.779112,30,15.423829,26.709766,11.285937
29.798586,30,15.423829,26.709766,11.285937
30.83313,30,15.423829,26.709766,11.285937
32.464455,30,15.025781,26.311718,11.285937
33.071869,30,14.410546,25.696484,11.285937
34.072067,30,13.742188,25.028126,11.285937
35.434216,30,12.724999,24.010937,11.285937
33.956062,30,11.928906,23.214844,11.285937
31.679882,30,11.922656,23.208593,11.285937
30.337885,30,12.084374,23.370312,11.285937
29.886126,30,12.342578,23.628515,11.285937
30.127928,30,12.63164,23.917578,11.285937
29.867836,30,12.908593,24.19453,11.285937
29.867836,30,12.908593,24.19453,11.285937
28.078232,30,13.406251,24.692188,11.285937
26.653807,30,14.294141,25.580078,11.285937
26.606075,30,15.032422,26.318359,11.285937
27.504208,30,15.382422,26.66836,11.285937
28.62307,30,15.423047,26.708984,11.285937
29.492432,30,15.423047,26.708984,11.285937
30.384464,30,15.391015,26.676952,11.285937
31.778118,30,15.075391,26.361328,11.285937
32.515579,30,14.534375,25.820312,11.285937
33.293011,30,14.026172,25.312109,11.285937
34.967236,30,13.115624,24.401562,11.285937
34.771416,30,12.090625,23.376562,11.285937
32.366367,30,11.904298,23.190235,11.285937
30.769737,30,11.982812,23.268749,11.285937
29.996916,30,12.185937,23.471874,11.285937
29.896212,30,12.395312,23.68125,11.285937
29.896212,30,12.395312,23.68125,11.285937
29.509222,30,12.497657,23.783594,11.285937
27.845085,30,12.847266,24.133204,11.285937
26.272984,30,13.789844,25.075781,11.285937
25.886967,30,14.693749,25.979687,11.285937
26.708153,30,15.245313,26.53125,11.285937
27.829205,30,15.439843,26.72578,11.285937
29.013695,30,15.429688,26.715626,11.285937
29.895226,30,15.429688,26.715626,11.285937
31.282284,30,15.341798,26.627735,11.285937
32.448345,30,14.77461,26.060547,11.285937
33.040401,30,14.240235,25.526173,11.285937
34.241062,30,13.529687,24.815624,11.285937
35.198891,30,12.451953,23.73789,11.285937
33.38879,30,11.908204,23.194141,11.285937
31.247938,30,11.953515,23.239452,11.285937
31.247938,30,11.953515,23.239452,11.285937
30.242161,30,12.160546,23.446484,11.285937
30.013031,30,12.314843,23.60078,11.285937
29.730343,30,12.430469,23.716406,11.285937
28.43865,30,12.576562,23.862499,11.285937
26.709263,30,13.367578,24.653515,11.285937
25.788366,30,14.369531,25.655468,11.285937
26.26086,30,15.068749,26.354687,11.285937
27.29777,30,15.401563,26.6875,11.285937
28.551077,30,15.423438,26.709375,11.285937
29.572807,30,15.423438,26.709375,11.285937
30.684814,30,15.360547,26.646484,11.285937
31.975594,30,14.928515,26.214453,11.285937
32.330338,30,14.501954,25.787891,11.285937
33.530933,30,13.916406,25.202343,11.285937
35.154625,30,12.946094,24.232031,11.285937
34.259026,30,11.94336,23.229298,11.285937
34.259026,30,11.94336,23.229298,11.285937
31.886097,30,11.898047,23.183985,11.285937
30.411594,30,12.120313,23.40625,11.285937
29.894407,30,12.401954,23.687891,11.285937
30.256655,30,12.697267,23.983204,11.285937
30.464205,30,12.964063,24.25,11.285937
28.921871,30,13.298047,24.583984,11.285937
27.145357,30,14.068749,25.354687,11.285937
26.681889,30,14.903907,26.189844,11.285937
27.220526,30,15.349999,26.635937,11.285937
28.481899,30,15.455079,26.741016,11.285937
29.428614,30,15.434375,26.720312,11.285937
30.397612,30,15.424609,26.710546,11.285937
31.714735,30,15.154298,26.440235,11.285937
32.203579,30,14.669141,25.955078,11.285937
33.11174,30,14.185937,25.471874,11.285937
34.540031,30,13.332812,24.61875,11.285937
34.540031,30,13.332812,24.61875,11.285937
35.12307,30,12.260547,23.546484,11.285937
32.698074,30,11.889844,23.175781,11.285937
30.804972,30,12.048438,23.334375,11.285937
29.869705,30,12.367188,23.653126,11.285937
30.391253,30,12.708985,23.994923,11.285937
31.108231,30,12.867188,24.153126,11.285937
29.609402,30,12.861718,24.147655,11.285937
27.022224,30,13.529298,24.815235,11.285937
26.069731,30,14.540235,25.826172,11.285937
26.494471,30,15.208594,26.494532,11.285937
27.775949,30,15.369922,26.655859,11.285937
28.821352,30,15.364844,26.650782,11.285937
29.769785,30,15.364844,26.650782,11.285937
30.982264,30,15.364844,26.650782,11.285937
32.192665,30,15.05,26.335938,11.285937
32.192665,30,15.05,26.335938,11.285937
33.163818,30,14.404298,25.690235,11.285937
34.113483,30,13.720313,25.00625,11.285937
35.383389,30,12.626563,23.9125,11.285937
33.80685,30,11.908204,23.194141,11.285937
31.402752,30,11.980079,23.266016,11.285937
30.200882,30,12.232423,23.51836,11.285937
29.940866,30,12.455859,23.741796,11.285937
30.325701,30,12.666017,23.951954,11.285937
29.955181,30,12.897656,24.183594,11.285937
28.045044,30,13.372657,24.658594,11.285937
26.593018,30,14.267579,25.553516,11.285937
26.57346,30,14.996484,26.282421,11.285937
27.486912,30,15.36836,26.654297,11.285937
28.555534,30,15.418359,26.704296,11.285937
29.351318,30,15.418359,26.704296,11.285937
30.431232,30,15.418359,26.704296,11.285937
30.431232,30,15.418359,26.704296,11.285937
31.749475,30,15.255469,26.541407,11.285937
32.94717,30,14.619531,25.905468,11.285937
33.62989,30,13.992578,25.278515,11.285937
35.078163,30,13.100781,24.386719,11.285937
34.703541,30,12.052344,23.338282,11.285937
32.221004,30,11.89961,23.185547,11.285937
30.65152,30,12.069531,23.355469,11.285937
29.897911,30,12.325,23.610937,11.285937
30.167082,30,12.626172,23.912109,11.285937
30.524734,30,12.90586,24.191797,11.285937
29.186657,30,13.227735,24.513672,11.285937
27.374123,30,13.916797,25.202734,11.285937
26.635208,30,14.789063,26.075001,11.285937
27.16531,30,15.289453,26.57539,11.285937
28.298796,30,15.422265,26.708202,11.285937
29.031595,30,15.422265,26.708202,11.285937
29.031595,30,15.422265,26.708202,11.285937
30.029253,30,15.421876,26.707813,11.285937
31.292936,30,15.207812,26.49375,11.285937
32.230625,30,14.699609,25.985546,11.285937
32.844845,30,14.217969,25.503906,11.285937
33.905788,30,13.527734,24.813671,11.285937
35.256901,30,12.479297,23.765234,11.285937
33.159386,30,11.892579,23.178516,11.285937
31.196508,30,11.95,23.235937,11.285937
30.06303,30,12.172656,23.458593,11.285937
29.844534,30,12.315625,23.601562,11.285937
29.536335,30,12.296094,23.582031,11.285937
27.984213,30,12.586719,23.872656,11.285937
26.470783,30,13.446094,24.732031,11.285937
25.735674,30,14.365235,25.651173,11.285937
26.236826,30,15.085938,26.371876,11.285937
27.442654,30,15.386329,26.672266,11.285937
27.442654,30,15.386329,26.672266,11.285937
28.406591,30,15.386329,26.672266,11.285937
29.415987,30,15.386329,26.672266,11.285937
30.598858,30,15.386329,26.672266,11.285937
32.107353,30,15.171094,26.457031,11.285937
32.997826,30,14.478126,25.764063,11.285937
33.561703,30,13.936328,25.222265,11.285937
35.327938,30,12.95,24.235937,11.285937
34.48711,30,11.99336,23.279297,11.285937
31.992113,30,11.911328,23.197266,11.285937
30.628311,30,12.000001,23.285938,11.285937
29.945,30,12.254687,23.540625,11.285937
29.981178,30,12.52461,23.810547,11.285937
29.851845,30,12.822656,24.108593,11.285937
28.37265,30,13.21914,24.505077,11.285937
26.678148,30,14.096484,25.382421,11.285937
26.444668,30,14.900392,26.186329,11.285937
26.444668,30,14.900392,26.186329,11.285937
27.294954,30,15.336719,26.622656,11.285937
28.211004,30,15.391015,26.676952,11.285937
29.23488,30,15.391015,26.676952,11.285937
30.168154,30,15.391015,26.676952,11.285937
31.524834,30,15.139062,26.424999,11.285937
32.393341,30,14.636329,25.922266,11.285937
32.873253,30,14.175391,25.461329,11.285937
34.518803,30,13.410937,24.696875,11.285937
35.15519,30,12.257031,23.542969,11.285937
32.796803,30,11.901172,23.187109,11.285937
30.962505,30,11.941407,23.227345,11.285937
29.964525,30,12.141015,23.426952,11.285937
29.84465,30,12.311719,23.597656,11.285937
29.42877,30,12.321876,23.607813,11.285937
27.716501,30,12.707421,23.993359,11.285937
26.251308,30,13.588672,24.874609,11.285937
26.251308,30,13.588672,24.874609,11.285937
25.621729,30,14.579688,25.865625,11.285937
26.334787,30,15.16875,26.454687,11.285937
27.671515,30,15.428906,26.714844,11.285937
28.78611,30,15.424218,26.710155,11.285937
29.777754,30,15.424218,26.710155,11.285937
30.92153,30,15.401172,26.687109,11.285937
32.324032,30,14.894921,26.180859,11.285937
32.651203,30,14.408204,25.694141,11.285937
34.041443,30,13.764453,25.05039,11.285937
35.345821,30,12.697267,23.983204,11.285937
33.795406,30,11.915626,23.201563,11.285937
31.56756,30,11.935937,23.221874,11.285937
30.211664,30,12.222657,23.508595,11.285937
30.040365,30,12.544923,23.83086,11.285937
30.865267,30,12.890235,24.176172,11.285937
30.353268,30,12.882813,24.168751,11.285937
30.353268,30,12.882813,24.168751,11.285937
27.81571,30,13.162499,24.448437,11.285937
26.109123,30,14.233203,25.51914,11.285937
26.278378,30,15.02461,26.310547,11.285937
27.337729,30,15.373437,26.659374,11.285937
28.478975,30,15.423829,26.709766,11.285937
29.420591,30,15.423829,26.709766,11.285937
30.374512,30,15.422265,26.708202,11.285937
31.747219,30,15.147656,26.433594,11.285937
32.600445,30,14.575391,25.861328,11.285937
33.352119,30,14.040626,25.326563,11.285937
34.938961,30,13.133203,24.41914,11.285937
34.784805,30,12.117188,23.403126,11.285937
32.353107,30,11.935937,23.221874,11.285937
30.665337,30,12.111329,23.397266,11.285937
29.979843,30,12.423047,23.708984,11.285937
30.482206,30,12.760156,24.046093,11.285937
30.482206,30,12.760156,24.046093,11.285937
30.838354,30,12.886329,24.172266,11.285937
28.908365,30,12.914063,24.200001,11.285937
26.530127,30,13.823438,25.109375,11.285937
26.016853,30,14.74336,26.029297,11.285937
26.850616,30,15.297265,26.583202,11.285937
28.029417,30,15.415626,26.701563,11.285937
29.058464,30,15.415626,26.701563,11.285937
29.845846,30,15.415626,26.701563,11.285937
31.203638,30,15.41289,26.698828,11.285937
32.631664,30,14.91289,26.198828,11.285937
33.173733,30,14.301562,25.5875,11.285937
34.40593,30,13.57422,24.860157,11.285937
35.391396,30,12.467969,23.753906,11.285937
33.41349,30,11.936719,23.222656,11.285937
31.289747,30,12.008594,23.294531,11.285937
30.205021,30,12.246875,23.532812,11.285937
30.205021,30,12.246875,23.532812,11.285937
30.14904,30,12.602344,23.888281,11.285937
30.847408,30,12.903907,24.189844,11.285937
29.881594,30,12.890235,24.176172,11.285937
27.464399,30,13.391015,24.676952,11.285937
26.198017,30,14.446094,25.732031,11.285937
26.511465,30,15.141797,26.427734,11.285937
27.670706,30,15.432422,26.718359,11.285937
28.690336,30,15.425,26.710938,11.285937
29.55924,30,15.425,26.710938,11.285937
30.641102,30,15.408204,26.694141,11.285937
31.969444,30,14.996484,26.282421,11.285937
32.57338,30,14.483594,25.769531,11.285937
33.613255,30,13.886329,25.172266,11.285937
35.118259,30,12.920703,24.20664,11.285937
34.297562,30,11.994922,23.280859,11.285937
34.297562,30,11.994922,23.280859,11.285937
31.944792,30,11.927735,23.213673,11.285937
30.406811,30,12.116015,23.401953,11.285937
29.897781,30,12.314063,23.6,11.285937
29.865643,30,12.435157,23.721094,11.285937
29.051943,30,12.446876,23.732813,11.285937
27.193426,30,13.098828,24.384766,11.285937
25.895699,30,14.062501,25.348438,11.285937
25.95491,30,14.916797,26.202734,11.285937
26.911531,30,15.348046,26.633984,11.285937
28.151844,30,15.424218,26.710155,11.285937
29.11409,30,15.424218,26.710155,11.285937
30.136015,30,15.423829,26.709766,11.285937
31.42128,30,15.179297,26.465235,11.285937
32.299305,30,14.669141,25.955078,11.285937
33.011623,30,14.175782,25.46172,11.285937
34.505264,30,13.333594,24.619532,11.285937
34.505264,30,13.333594,24.619532,11.285937
35.122849,30,12.292579,23.578516,11.285937
32.653843,30,11.923438,23.209375,11.285937
30.852669,30,11.942969,23.228907,11.285937
29.958603,30,12.232032,23.517969,11.285937
29.889027,30,12.467187,23.753124,11.285937
29.660805,30,12.450391,23.736328,11.285937
27.960781,30,12.730079,24.016016,11.285937
26.24674,30,13.682422,24.968359,11.285937
25.75157,30,14.6125,25.898438,11.285937
26.472736,30,15.219531,26.505468,11.285937
27.654278,30,15.435548,26.721485,11.285937
28.767046,30,15.425391,26.711329,11.285937
29.631207,30,15.425391,26.711329,11.285937
30.858479,30,15.376563,26.6625,11.285937
32.150917,30,14.903907,26.189844,11.285937
32.66853,30,14.41211,25.698048,11.285937
32.66853,30,14.41211,25.698048,11.285937
33.82872,30,13.803515,25.089453,11.285937
35.322369,30,12.726953,24.01289,11.285937
33.792336,30,11.942187,23.228125,11.285937
31.634846,30,11.946094,23.232031,11.285937
30.312515,30,12.177735,23.463673,11.285937
29.949614,30,12.328126,23.614063,11.285937
29.840117,30,12.455079,23.741016,11.285937
28.836859,30,12.677735,23.963673,11.285937
27.137142,30,13.355859,24.641796,11.285937
26.043486,30,14.325,25.610937,11.285937
26.242908,30,15.054688,26.340626,11.285937
27.304937,30,15.398047,26.683985,11.285937
28.404562,30,15.445703,26.73164,11.285937
29.365643,30,15.445703,26.73164,11.285937
30.397825,30,15.438672,26.724609,11.285937
31.801975,30,15.089845,26.375782,11.285937
31.801975,30,15.089845,26.375782,11.285937
32.400219,30,14.616015,25.901953,11.285937
33.311443,30,14.09336,25.379297,11.285937
34.820694,30,13.207032,24.49297,11.285937
34.66148,30,12.121484,23.407421,11.285937
32.467991,30,11.935157,23.221094,11.285937
30.557064,30,12.044923,23.33086,11.285937
29.870432,30,12.38672,23.672657,11.285937
30.166794,30,12.563281,23.849218,11.285937
29.71689,30,12.548438,23.834375,11.285937
27.813288,30,12.840234,24.126171,11.285937
25.969286,30,13.814454,25.100391,11.285937
25.740805,30,14.788672,26.07461,11.285937
26.689684,30,15.304297,26.590235,11.285937
27.938049,30,15.452344,26.738281,11.285937
28.961807,30,15.444922,26.73086,11.285937
28.961807,30,15.444922,26.73086,11.285937
29.975737,30,15.444531,26.730469,11.285937
31.232771,30,15.367578,26.653515,11.285937
32.379093,30,14.844922,26.130859,11.285937
32.929806,30,14.334765,25.620703,11.285937
34.237385,30,13.592969,24.878906,11.285937
35.35928,30,12.505469,23.791407,11.285937
33.390602,30,11.937501,23.223438,11.285937
31.15925,30,12.044532,23.330469,11.285937
30.042786,30,12.349999,23.635937,11.285937
30.099045,30,12.636329,23.922266,11.285937
30.802629,30,12.885938,24.171875,11.285937
29.832657,30,12.855859,24.141796,11.285937
27.160172,30,13.435157,24.721094,11.285937
26.055923,30,14.466798,25.752735,11.285937
26.446905,30,15.178124,26.464062,11.285937
27.568966,30,15.46211,26.748047,11.285937
27.568966,30,15.46211,26.748047,11.285937
28.782322,30,15.446094,26.732031,11.285937
29.605078,30,15.446094,26.732031,11.285937
30.727009,30,15.413672,26.69961,11.285937
31.998228,30,15.033984,26.319921,11.285937
32.572975,30,14.522265,25.808203,11.285937
33.604961,30,13.944531,25.230469,11.285937
35.181644,30,12.926953,24.212891,11.285937
34.447842,30,11.997657,23.283594,11.285937
31.773449,30,11.954297,23.240234,11.285937
30.198889,30,12.26172,23.547657,11.285937
29.835361,30,12.500781,23.786718,11.285937
30.065884,30,12.490235,23.776173,11.285937
29.252497,30,12.483594,23.769531,11.285937
27.196436,30,13.057422,24.343359,11.285937
25.837324,30,14.110547,25.396484,11.285937
25.87265,30,14.944922,26.23086,11.285937
25.87265,30,14.944922,26.23086,11.285937
26.987156,30,15.392188,26.678125,11.285937
28.247641,30,15.433595,26.719532,11.285937
29.171061,30,15.433595,26.719532,11.285937
30.155161,30,15.433595,26.719532,11.285937
31.537886,30,15.26875,26.554688,11.285937
32.426575,30,14.737891,26.023829,11.285937
33.405144,30,14.123048,25.408985,11.285937
34.478214,30,13.371484,24.657421,11.285937
35.000874,30,12.284766,23.570704,11.285937
32.642609,30,11.974219,23.260157,11.285937
30.745829,30,12.127734,23.413671,11.285937
30.313297,30,12.227344,23.513281,11.285937
29.959824,30,12.226953,23.51289,11.285937
29.462322,30,12.226953,23.51289,11.285937
27.455183,30,12.771874,24.057812,11.285937
26.012974,30,13.715625,25.001562,11.285937
26.012974,30,13.715625,25.001562,11.285937
25.631062,30,14.681642,25.967579,11.285937
26.455666,30,15.267968,26.553905,11.285937
27.77747,30,15.451173,26.73711,11.285937
